
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3965
Pitchline loading         2.7095
Total-Total PR            5.0254
Total-Static PR           5.5853
Energy Extraction           342.3555
Corrected Speed           32.5766
Flow function           0.9440

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.16      78.08      68.85     -76.18     -40.91    0.3342    1.8800      0.3418
    1      Mean      -3.64      72.54      51.08     -64.35     -17.73    0.6975    1.5787      0.4161
    1       Tip      -5.18      80.09       2.60     -48.52      17.92    0.4902    0.9765      0.4588
    2       Hub     -61.68      73.68       1.93     -67.83     -14.29    0.4516    1.5441      0.3751
    2      Mean     -27.21      64.63      -6.62     -59.55       3.49    0.7023    1.1870      0.4236
    2       Tip      16.84      70.75     -48.49     -54.33      17.74    0.6426    0.8712      0.4865


Span station K = 1

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 193    134.143      131.738         -59.778       -8.892       131843.0          574.7    0.7854    0.3400      586.00      132.082      -68.106       -3.675     0.79897     0.00000
 194    134.365      131.852         -62.228       -9.084       130589.5          573.7    0.7910    0.3408      585.10      132.208      -68.334       -3.736     0.79300     0.00000
 195    133.433      131.323         -64.016       -9.135       129740.3          573.1    0.7946    0.3402      584.51      131.682      -68.605       -3.751     0.78883     0.00000
 196    132.825      130.982         -64.705       -9.117       129037.9          572.6    0.7960    0.3393      584.04      131.339      -68.763       -3.747     0.78534     0.00000
 197    131.571      130.273         -64.601       -9.141       128885.7          572.7    0.7952    0.3371      583.99      130.631      -68.888       -3.787     0.78437     0.00000
 198    130.020      129.384         -63.920       -9.342       128766.9          572.8    0.7929    0.3342      583.91      129.756      -69.006       -3.915     0.78359     0.00000
 199    127.333      127.844         -62.564       -9.599       129063.4          573.2    0.7887    0.3301      584.11      128.240      -69.115       -4.094     0.78474     0.00000
 200    123.241      125.559         -60.612       -9.257       129344.8          573.8    0.7823    0.3242      584.29      125.932      -69.323       -4.028     0.78575     0.00000
 201    122.576      125.169         -60.033       -9.409       129905.1          574.3    0.7804    0.3213      584.58      125.557      -69.278       -4.164     0.78838     0.00000
 202    115.614      121.293         -60.053       -8.440       130477.8          574.5    0.7770    0.3137      584.15      121.630      -69.693       -3.883     0.79158     0.00000
 203     99.469      112.297         -55.481       -6.067       132450.9          576.2    0.7599    0.3005      585.02      112.522      -70.406       -3.021     0.80077     0.00000
 204     78.925      100.720         -44.592       -5.437       135912.4          579.3    0.7275    0.2810      587.07      100.933      -71.359       -3.025     0.81688     0.00000
 205     64.699       92.680         -40.779       -6.317       140095.2          582.5    0.7104    0.2532      588.92       92.908      -73.254       -3.805     0.83702     0.00000
 206     71.442       96.431         -47.193       -7.332       140450.0          581.5    0.7249    0.2474      587.71       96.712      -73.263       -4.301     0.84064     0.00000
 207     82.368      102.567         -56.241       -7.921       137316.4          577.4    0.7485    0.2585      584.03      102.875      -72.844       -4.422     0.82823     0.00000
 208     87.042      105.173         -64.182       -8.412       135393.9          574.9    0.7670    0.2675      581.89      105.512      -72.887       -4.588     0.82037     0.00000
 209     89.322      106.423         -70.383       -8.928       133728.0          572.9    0.7812    0.2751      580.16      106.799      -73.003       -4.801     0.81326     0.00000
 210     89.110      106.253         -75.400       -9.509       132557.8          571.4    0.7918    0.2802      578.95      106.679      -73.252       -5.106     0.80820     0.00000
 211     87.479      105.289         -78.968       -9.955       131423.3          570.1    0.7992    0.2830      577.68      105.759      -73.538       -5.380     0.80324     0.00000
 212     85.419      104.012         -80.969      -11.042       130814.8          569.3    0.8030    0.2839      576.96      104.596      -73.783       -6.026     0.80058     0.00000
 213     80.981      101.355         -81.788      -12.250       130006.1          568.4    0.8036    0.2813      575.84      102.093      -74.170       -6.839     0.79698     0.00000
 214     77.897       99.570         -81.416      -12.513       130508.7          568.8    0.8013    0.2779      576.13      100.353      -74.400       -7.107     0.79941     0.00000
 215     76.484       98.421         -79.743      -14.989       130228.3          568.5    0.7971    0.2742      575.67       99.556      -74.448       -8.565     0.79806     0.00000
 216     70.521       95.380         -78.414      -12.468       130667.9          569.0    0.7916    0.2667      575.75       96.192      -74.889       -7.382     0.80012     0.00000
 217     56.653       86.860         -75.272      -16.266       133736.0          571.6    0.7784    0.2482      577.51       88.370      -75.950      -10.429     0.81515     0.00000
 218     63.135       90.552         -73.941      -16.403       133583.8          571.2    0.7779    0.2525      577.27       92.026      -75.340      -10.107     0.81486     0.00000
 219     59.519       88.839         -70.616      -14.321       133698.0          571.4    0.7697    0.2453      577.20       89.986      -75.537       -9.036     0.81526     0.00000
 220     52.707       84.740         -69.095      -15.486       133302.4          571.3    0.7641    0.2372      576.73       86.143      -76.058      -10.202     0.81299     0.00000
 221     46.292       81.283         -68.718      -14.264       133778.1          572.0    0.7607    0.2311      577.19       82.525      -76.598       -9.802     0.81489     0.00000
 222     41.393       78.498         -69.144      -14.140       133538.7          571.9    0.7602    0.2281      576.95       79.761      -77.041      -10.059     0.81362     0.00000
 223     34.903       74.907         -70.355      -13.421       133802.2          572.2    0.7609    0.2253      577.20       76.100      -77.653      -10.005     0.81476     0.00000
 224     28.612       71.440         -72.084      -12.648       133687.3          572.1    0.7633    0.2244      577.13       72.551      -78.261       -9.883     0.81417     0.00000
 225     19.767       66.509         -74.292      -11.879       133738.9          572.1    0.7664    0.2235      577.23       67.562      -79.103       -9.975     0.81439     0.00000
 226     10.066       61.160         -77.061      -10.704       133648.1          572.0    0.7712    0.2251      577.27       62.089      -80.018       -9.699     0.81399     0.00000
 227     -2.214       54.335         -80.271       -9.511       133482.4          571.8    0.7773    0.2288      577.36       55.162      -81.145       -9.491     0.81320     0.00000
 228    -11.375       46.036         -83.648       -7.759       133218.8          571.5    0.7844    0.2355      577.47       49.994      -81.961        0.309     0.81200     0.00000
 229      2.843       34.231         -86.657       -5.257       132700.7          570.8    0.7924    0.2462      577.32       58.015      -80.769        0.682     0.80994     0.00000
 230     25.323       19.954         -89.559       -2.536       132045.5          569.5    0.8029    0.2646      577.12       70.696      -78.910        1.299     0.80772     0.00000
 231     44.321        8.012         -93.096       -1.355       131216.5          568.0    0.8159    0.2876      577.05       81.413      -77.373        0.979     0.80476     0.00000
 232     51.964        3.140         -97.363       -1.520       130653.1          566.9    0.8280    0.3074      577.26       85.724      -76.726       -0.025     0.80276     0.00000
 233     50.618        3.922        -101.511       -2.236       130089.4          566.0    0.8379    0.3222      577.30       84.965      -76.775       -0.010     0.80054     0.00000
 234     44.517        8.865        -105.437       -3.728       129666.0          565.1    0.8460    0.3319      577.09       81.524      -77.184       -2.615     0.79906     0.00000
 235     36.343       16.730        -108.720       -5.515       129066.3          564.0    0.8525    0.3382      576.43       76.912      -77.764       -4.504     0.79689     0.00000
 236     32.156       25.756        -116.015       -7.169       128343.6          562.5    0.8686    0.3532      576.32       74.550      -78.163       -5.446     0.79446     0.00000
 237     37.800       33.355        -127.083       -9.210       127220.4          559.8    0.8959    0.3794      576.51       77.734      -78.018       -6.638     0.79102     0.00000
 238     40.427       42.639        -104.618       -8.897       125765.3          560.0    0.8464    0.3303      572.34       79.216      -77.770       -4.456     0.78119     0.00000
 239     33.663       44.724         -72.575      -11.637       128730.3          563.0    0.7739    0.2813      572.85       75.400      -77.972       -5.422     0.79575     0.00000
 240     32.628       53.134         -64.536      -13.553       129350.5          563.4    0.7570    0.2580      572.60       74.817      -78.088      -10.491     0.79909     0.00000
 241     32.173       65.381         -62.668      -13.980       128784.5          563.3    0.7540    0.2533      572.53       74.560      -78.355       -7.892     0.79567     0.00000
 242     38.432       72.217         -55.863      -15.283       128883.7          564.5    0.7403    0.2708      574.15       78.091      -77.827      -11.472     0.79444     0.00000
 243     45.911       79.705         -50.664      -16.161       128467.6          564.7    0.7313    0.2876      574.85       82.310      -77.204      -14.131     0.79151     0.00000
 244     54.801       85.440         -47.790      -17.175       128281.4          565.0    0.7272    0.2959      575.34       87.324      -76.218      -13.872     0.79003     0.00000
 245     63.878       90.597         -45.315      -18.058       128020.0          564.9    0.7240    0.3021      575.52       92.445      -75.080      -12.017     0.78847     0.00000
 246     73.369       95.927         -43.354      -18.804       127791.5          564.9    0.7225    0.3082      575.82       97.799      -73.948      -11.446     0.78700     0.00000
 247     80.482       99.863         -41.192      -19.662       127487.7          564.8    0.7202    0.3115      575.80      101.812      -73.026      -11.222     0.78531     0.00000
 248     87.814      104.002         -39.521      -20.084       127349.0          564.8    0.7191    0.3156      576.05      105.947      -72.142      -10.912     0.78440     0.00000
 249     97.079      109.158         -38.499      -20.985       126839.6          564.5    0.7206    0.3227      576.08      111.174      -71.148      -10.820     0.78170     0.00000
 250    104.875      113.467         -36.987      -21.864       126626.7          564.4    0.7204    0.3270      576.28      115.572      -70.302      -10.805     0.78042     0.00000
 251    110.867      116.783         -34.357      -22.541       126355.9          564.3    0.7175    0.3290      576.25      118.952      -69.555      -10.799     0.77890     0.00000
 252    115.865      119.523         -33.221      -23.244       126233.8          564.4    0.7172    0.3313      576.42      121.771      -69.001      -10.848     0.77810     0.00000
 253    122.749      123.452         -31.800      -23.368       125901.4          564.1    0.7174    0.3347      576.45      125.655      -68.346      -10.588     0.77626     0.00000
 254    127.487      126.052         -29.213      -24.016       125693.1          564.1    0.7145    0.3362      576.46      128.328      -67.776      -10.642     0.77506     0.00000
 255    133.073      129.130         -27.187      -24.702       125485.4          564.0    0.7131    0.3393      576.61      131.478      -67.187      -10.681     0.77384     0.00000
 256    137.983      131.905         -23.910      -24.932       125223.3          563.9    0.7090    0.3409      576.57      134.248      -66.578      -10.566     0.77234     0.00000
 257    141.658      133.909         -20.655      -25.503       125110.4          563.9    0.7044    0.3419      576.67      136.321      -66.053      -10.630     0.77161     0.00000
 258    146.754      136.737         -17.769      -26.020       124816.5          563.7    0.7016    0.3451      576.72      139.196      -65.454      -10.624     0.76998     0.00000
 259    152.317      139.858         -14.308      -26.410       124501.4          563.5    0.6981    0.3488      576.78      142.335      -64.785      -10.552     0.76825     0.00000
 260    157.424      142.708         -10.011      -26.837       124243.5          563.4    0.6928    0.3515      576.86      145.215      -64.084      -10.520     0.76676     0.00000
 261    159.393      143.776          -4.789      -27.170       124160.1          563.5    0.6839    0.3503      576.83      146.326      -63.534      -10.563     0.76614     0.00000
 262    160.587      144.419          -0.214      -27.402       124197.5          563.7    0.6758    0.3494      576.94      146.999      -63.081      -10.594     0.76616     0.00000
 263    163.697      146.199           4.765      -27.429       123994.2          563.6    0.6685    0.3513      576.98      148.754      -62.445      -10.490     0.76499     0.00000
 264    166.292      147.626          10.192      -27.762       123782.2          563.6    0.6603    0.3530      577.02      150.218      -61.784      -10.515     0.76377     0.00000
 265    168.447      148.828          15.849      -27.947       123625.4          563.5    0.6515    0.3549      577.10      151.433      -61.134      -10.501     0.76285     0.00000
 266    170.856      150.196          22.414      -28.021       123377.9          563.4    0.6414    0.3573      577.15      152.792      -60.349      -10.447     0.76145     0.00000
 267    170.469      149.984          29.512      -27.973       123236.5          563.4    0.6286    0.3572      577.10      152.574      -59.696      -10.444     0.76062     0.00000
 268    170.660      150.137          36.784      -27.741       123204.8          563.5    0.6161    0.3588      577.30      152.682      -58.925      -10.355     0.76031     0.00000
 269    170.773      150.166          44.576      -27.930       122791.0          563.1    0.6032    0.3618      577.16      152.745      -58.091      -10.435     0.75821     0.00000
 270    170.084      149.847          53.604      -27.514       122650.8          563.1    0.5878    0.3651      577.35      152.357      -57.138      -10.320     0.75740     0.00000
 271    169.619      149.632          63.465      -27.230       122112.8          562.6    0.5715    0.3706      577.26      152.095      -55.960      -10.254     0.75468     0.00000
 272    167.227      148.301          73.895      -27.006       121756.0          562.4    0.5530    0.3756      577.35      150.745      -54.757      -10.274     0.75281     0.00000
 273    164.751      147.011          85.040      -26.282       121240.9          561.9    0.5339    0.3827      577.45      149.349      -53.329      -10.117     0.75016     0.00000
 274    160.911      144.911          96.262      -25.708       120588.7          561.3    0.5142    0.3903      577.42      147.182      -51.842      -10.064     0.74686     0.00000
 275    155.823      142.157         108.423      -24.779       119881.4          560.7    0.4925    0.3992      577.48      144.312      -50.178       -9.947     0.74327     0.00000
 276    150.855      139.464         120.343      -23.882       118951.4          559.8    0.4714    0.4098      577.42      141.510      -48.215       -9.803     0.73854     0.00000
 277    143.592      135.459         132.224      -22.971       117879.5          558.8    0.4490    0.4200      577.22      137.413      -46.251       -9.766     0.73317     0.00000
 278    137.585      132.210         143.278      -21.841       117046.9          558.1    0.4289    0.4320      577.45      134.024      -43.976       -9.514     0.72874     0.00000
 279    126.431      126.068         150.550      -20.403       115484.8          556.7    0.4153    0.4358      576.79      127.732      -42.416       -9.317     0.72072     0.00000
 280    113.533      118.848         163.870      -19.383       114778.5          556.3    0.3895    0.4471      577.57      120.456      -40.295       -9.718     0.71634     0.00000
 281    116.130      120.389         178.611      -19.074       112667.8          554.5    0.3688    0.4760      577.71      121.921      -35.639       -9.251     0.70544     0.00000
 282    115.418      120.071         187.504      -18.531       110052.0          551.9    0.3610    0.4941      576.80      121.519      -31.783       -8.945     0.69224     0.00000
 283    108.449      116.206         198.591      -17.782       108936.4          551.1    0.3467    0.5107      577.63      117.588      -28.176       -8.909     0.68563     0.00000
 284    106.675      115.277         210.928      -17.250       106398.4          548.8    0.3350    0.5343      577.49      116.587      -23.435       -8.686     0.67223     0.00000
 285    103.787      113.693         222.770      -16.824       103966.9          546.7    0.3254    0.5568      577.53      114.958      -18.677       -8.581     0.65902     0.00000
 286    102.369      112.959         234.467      -16.337       101290.5          544.5    0.3189    0.5805      577.56      114.158      -13.717       -8.361     0.64443     0.00000
 287    101.888      112.723         245.613      -16.087        98376.1          542.0    0.3160    0.6042      577.46      113.887       -8.838       -8.222     0.62844     0.00000
 288    101.696      112.652         257.040      -15.842        95435.4          539.6    0.3154    0.6287      577.61      113.779       -4.054       -8.080     0.61206     0.00000
 289    102.778      113.299         267.981      -15.644        92248.0          537.0    0.3176    0.6531      577.63      114.389        0.313       -7.909     0.59413     0.00000
 290    101.665      112.709         274.738      -15.337        89267.3          535.0    0.3178    0.6675      577.14      113.761        3.008       -7.759     0.57705     0.00000
 291     94.655      108.833         274.255      -14.486        87591.3          535.4    0.3101    0.6626      576.82      109.807        3.336       -7.529     0.56661     0.00000
 292     83.367      102.553         269.441      -13.389        87247.5          537.5    0.2955    0.6460      577.08      103.439        1.881       -7.292     0.56327     0.00000
 293     73.658       97.160         265.773      -12.401        87250.8          539.3    0.2809    0.6335      577.50       97.962       -0.047       -7.030     0.56209     0.00000
 294     68.113       94.089         266.407      -11.764        86545.3          539.6    0.2700    0.6330      577.55       94.834       -0.044       -6.795     0.55772     0.00000
 295     65.238       92.511         270.378      -11.318        85253.1          538.7    0.2630    0.6414      577.47       93.212        3.573       -6.599     0.55057     0.00000
 296     63.226       91.326         274.519      -10.889        83841.8          537.6    0.2604    0.6508      577.32       92.077        8.398       -6.605     0.54284     0.00000
 297     61.587       89.739         277.241      -10.453        82719.9          536.9    0.2597    0.6568      577.22       91.153       10.878       -6.022     0.53658     0.00000
 298     59.071       88.099         278.844      -10.003        81876.4          536.4    0.2596    0.6602      577.24       89.734       12.288       -5.859     0.53171     0.00000
 299     56.199       86.878         280.112       -9.659        81179.1          536.0    0.2600    0.6630      577.30       88.113       13.435       -6.749     0.52761     0.00000
 300     55.207       86.665         280.838       -9.404        80616.0          535.6    0.2608    0.6654      577.31       87.554       14.055       -7.299     0.52426     0.00000
 301     55.346       86.739         281.060       -9.134        80266.8          535.5    0.2599    0.6666      577.30       87.632       14.191       -6.603     0.52204     0.00000
 302     55.016       86.526         280.995       -8.943        80059.5          535.5    0.2568    0.6661      577.26       87.446       14.136       -6.353     0.52055     0.00000
 303     54.152       86.089         280.383       -8.607        80016.9          535.9    0.2522    0.6639      577.27       86.959       13.964       -6.190     0.51988     0.00000
 304     51.720       84.862         278.568       -8.313        80184.2          536.6    0.2456    0.6579      577.22       85.586       13.373       -6.565     0.52026     0.00000
 305     47.102       82.456         275.240       -7.885        80783.7          538.1    0.2355    0.6472      577.32       82.982       12.570       -7.144     0.52281     0.00000
 306     39.444       78.302         270.117       -7.172        81748.5          540.2    0.2207    0.6306      577.30       78.661       10.728       -6.718     0.52727     0.00000
 307     30.471       73.260         264.729       -6.803        83104.9          542.5    0.2038    0.6127      577.42       73.600        8.626       -6.088     0.53394     0.00000
 308     17.737       66.210         257.218       -4.952        84355.0          544.5    0.1918    0.5897      577.16       66.416        4.843       -4.657     0.53999     0.00000
 309      6.460       59.935         244.754       -2.994        85600.7          546.7    0.2025    0.5581      577.14       60.055       -1.181       -2.947     0.54567     0.00000
 310     -2.930       54.596         230.154       -3.151        86833.2          548.6    0.2226    0.5244      577.09       54.758       -7.165       -3.533     0.55137     0.00000
 311     -8.582       51.332         226.639       -3.658        87940.7          549.9    0.2235    0.5126      577.48       51.570      -11.138       -4.887     0.55682     0.00000
 312     -0.404       55.988         235.028       -4.130        88074.3          549.6    0.2081    0.5325      577.80       56.183      -10.347       -4.338     0.55804     0.00000
 313      8.907       61.273         243.843       -4.198        87384.7          547.9    0.1950    0.5543      577.36       61.435       -7.904       -3.862     0.55552     0.00000
 314     15.416       64.951         251.017       -4.308        86948.6          546.8    0.1860    0.5714      577.47       65.107       -5.594       -3.777     0.55393     0.00000
 315     20.942       68.076         256.976       -4.351        86268.8          545.4    0.1805    0.5859      577.24       68.224       -2.928       -3.655     0.55105     0.00000
 316     24.849       70.273         262.117       -4.553        85858.0          544.5    0.1766    0.5979      577.37       70.428       -0.520       -3.785     0.54939     0.00000
 317     27.548       71.802         266.520       -4.497        85265.6          543.4    0.1739    0.6081      577.15       71.951        1.919       -3.668     0.54677     0.00000
 318     30.020       73.196         270.227       -4.604        85008.9          542.8    0.1729    0.6166      577.44       73.346        3.980       -3.677     0.54568     0.00000
 319     30.859       73.627         272.708       -5.163        84453.5          541.9    0.1717    0.6222      577.00       73.819        5.330       -4.167     0.54308     0.00000
 320     30.550       73.566         275.222       -3.298        84502.0          541.7    0.1704    0.6273      577.39       73.644        6.811       -2.547     0.54355     0.00000
 321     31.817       73.824         275.299       -8.819        84115.6          541.2    0.1715    0.6279      576.90       74.359        6.440       -6.924     0.54158     0.00000
 322     22.865       69.220         278.029        3.147        83979.1          541.3    0.1620    0.6306      577.36       69.310        8.635        2.591     0.54057     0.00000
 323    -28.428       39.963         282.878       -5.751        85825.7          540.9    0.0938    0.6282      576.41       40.374       18.933       -8.107     0.55289     0.00000
 324    -18.919       41.272         287.601      -19.714        86323.7          541.4    0.1085    0.6399      578.26       45.739       22.100      -23.317     0.55561     0.00000
 325      9.396       61.660         264.482       -0.726        85449.5          541.0    0.1408    0.5987      573.44       61.711       -7.837       -0.036     0.55035     0.00000
 326     -1.529       55.189         259.412       -6.079        85224.7          542.4    0.1299    0.5845      573.45       55.548      -14.390       -6.607     0.54744     0.00000
 327     -6.991       52.291         256.305       -4.046        85491.3          544.0    0.1261    0.5759      574.26       52.467      -18.904       -4.242     0.54754     0.00000
 328    -12.020       49.423         253.919       -4.034        85247.1          544.6    0.1239    0.5698      574.23       49.630      -23.369       -4.190     0.54543     0.00000
 329    -18.767       45.566         252.494       -4.313        85415.4          545.7    0.1209    0.5653      575.00       45.824      -28.254       -4.940     0.54537     0.00000
 330    -24.098       42.282         250.768       -3.512        85323.2          546.7    0.1220    0.5608      575.68       42.817      -32.917       -2.197     0.54375     0.00000
 331    -28.642       37.651         248.620       -3.375        85368.7          548.0    0.1245    0.5552      576.52       40.254      -36.523       -2.480     0.54278     0.00000
 332    -28.835       32.102         248.490       -2.211        85329.5          547.6    0.1255    0.5552      576.18       40.145      -36.423        1.027     0.54291     0.00000
 333    -19.821       23.432         252.002       -0.860        85262.4          544.5    0.1324    0.5656      574.05       45.230      -22.150        3.396     0.54561     0.00000
 334     -3.471       12.399         256.202        0.386        85109.9          540.4    0.1548    0.5799      571.30       54.453      -13.670        4.232     0.54894     0.00000
 335     12.912        1.629         259.250        0.662        84925.6          537.2    0.1793    0.5923      569.49       63.694      -10.216        3.543     0.55103     0.00000
 336     25.059       -6.099         262.153        0.285        84760.0          535.2    0.1992    0.6036      568.69       70.547       -7.788        2.039     0.55216     0.00000
 337     31.503      -10.589         265.529       -0.216        84673.1          533.5    0.2136    0.6143      568.34       74.182       -5.577        1.591     0.55333     0.00000
 338     34.137      -12.476         269.368       -0.741        84643.4          532.1    0.2246    0.6248      568.23       75.668       -3.206        0.941     0.55467     0.00000
 339     32.994      -12.238         273.876       -1.423        84678.4          530.9    0.2327    0.6355      568.44       75.023       -0.666        0.039     0.55616     0.00000
 340     29.277       -9.987         279.085       -2.526        84712.0          530.0    0.2394    0.6467      568.99       72.926        2.306       -2.155     0.55741     0.00000
 341     21.501       -5.133         284.914       -4.474        84793.9          529.3    0.2440    0.6581      569.88       68.540        6.079       -4.934     0.55869     0.00000
 342     10.654        2.482         289.849       -6.655        84807.0          528.8    0.2463    0.6670      570.63       62.421       10.036       -9.374     0.55934     0.00000
 343     -0.788       12.926         292.727       -8.512        84800.8          528.0    0.2445    0.6714      570.54       55.966       13.453      -13.529     0.56008     0.00000
 344     -5.025       23.356         293.791       -9.705        84662.4          527.5    0.2435    0.6726      570.37       53.576       14.041      -14.500     0.55968     0.00000
 345      5.566       32.252         283.453       -8.745        84327.9          527.4    0.2483    0.6513      568.15       59.551        2.310       -9.324     0.55763     0.00000
 346      6.464       37.999         273.800       -7.209        84136.4          526.9    0.2561    0.6304      565.74       60.057       -6.744       -7.580     0.55694     0.00000
 347      6.485       43.584         272.616       -7.205        83929.5          526.8    0.2582    0.6281      565.59       60.069      -10.581       -8.720     0.55565     0.00000
 348      8.899       49.815         271.187       -7.000        83532.1          526.5    0.2661    0.6262      565.39       61.431      -14.212       -9.552     0.55326     0.00000
 349     12.708       56.082         270.490       -7.040        83155.8          526.2    0.2742    0.6263      565.40       63.580      -16.261      -10.609     0.55104     0.00000
 350     19.642       62.876         270.489       -7.116        82642.0          525.7    0.2849    0.6291      565.51       67.491      -17.769      -11.332     0.54808     0.00000
 351     30.700       71.058         269.748       -7.182        82207.5          525.5    0.2958    0.6310      565.78       73.729      -18.992      -11.122     0.54538     0.00000
 352     39.747       77.356         266.125       -6.813        81885.8          525.3    0.2985    0.6263      564.87       78.833      -20.057      -10.917     0.54342     0.00000
 353     44.025       80.443         262.251       -6.378        82000.8          525.7    0.2961    0.6190      564.17       81.246      -19.895       -9.986     0.54386     0.00000
 354     49.974       84.048         260.195       -6.542        81866.2          525.6    0.2986    0.6167      563.79       84.602      -19.767       -8.113     0.54303     0.00000
 355     57.117       88.176         258.552       -6.614        81650.9          525.5    0.3037    0.6159      563.55       88.631      -19.715       -6.657     0.54176     0.00000
 356     66.315       93.433         256.209       -6.408        81395.1          525.3    0.3102    0.6147      563.21       93.820      -20.198       -5.750     0.54023     0.00000
 357     73.609       97.603         252.228       -6.028        81230.8          525.2    0.3128    0.6094      562.34       97.934      -20.771       -5.047     0.53920     0.00000
 358     77.232       99.674         248.140       -5.849        81225.7          525.4    0.3122    0.6024      561.46       99.978      -21.077       -4.602     0.53907     0.00000
 359     81.920      102.348         245.358       -5.842        81139.0          525.4    0.3155    0.5988      561.00      102.623      -21.324       -4.305     0.53851     0.00000
 360     89.049      106.390         242.113       -5.770        80889.0          525.1    0.3212    0.5959      560.36      106.645      -21.976       -4.085     0.53709     0.00000
 361     93.081      108.686         237.409       -5.434        80808.3          525.2    0.3225    0.5884      559.33      108.919      -22.844       -3.778     0.53656     0.00000
 362     95.471      110.054         233.007       -5.043        80811.7          525.3    0.3229    0.5809      558.40      110.267      -23.428       -3.436     0.53652     0.00000
 363     99.260      112.203         229.544       -4.962        80702.3          525.2    0.3269    0.5764      557.76      112.404      -24.013       -3.305     0.53591     0.00000
 364    103.991      114.887         224.797       -4.650        80521.1          525.0    0.3317    0.5700      556.77      115.073      -25.204       -3.112     0.53490     0.00000
 365    106.912      116.546         219.454       -4.197        80431.3          524.9    0.3348    0.5615      555.64      116.721      -26.321       -2.835     0.53440     0.00000
 366    109.346      117.928         214.244       -3.892        80370.7          524.9    0.3381    0.5532      554.64      118.094      -27.381       -2.672     0.53403     0.00000
 367    110.331      118.488         208.565       -3.460        80283.8          524.9    0.3402    0.5434      553.37      118.650      -28.591       -2.452     0.53356     0.00000
 368    111.263      119.008         203.452       -3.299        80272.1          524.9    0.3436    0.5347      552.45      119.175      -29.660       -2.372     0.53350     0.00000
 369    113.044      120.015         197.510       -2.999        80091.7          524.6    0.3490    0.5254      551.17      120.180      -31.148       -2.254     0.53258     0.00000
 370    113.486      120.264         191.019       -2.451        80004.9          524.5    0.3532    0.5143      549.78      120.430      -32.595       -1.986     0.53220     0.00000
 371    113.625      120.343         185.057       -2.020        79914.6          524.2    0.3583    0.5045      548.45      120.508      -33.879       -1.776     0.53192     0.00000
 372    114.812      121.008         178.661       -1.715        79730.4          523.5    0.3656    0.4951      546.90      121.177      -35.241       -1.641     0.53127     0.00000
 373    115.092      121.154         171.665       -1.437        79550.3          522.7    0.3733    0.4845      545.03      121.335      -36.826       -1.522     0.53085     0.00000
 374    115.730      121.500         164.328       -0.736        79391.5          521.7    0.3826    0.4740      542.96      121.695      -38.407       -1.202     0.53076     0.00000
 375    116.769      122.069         156.940       -0.224        79136.0          520.1    0.3936    0.4644      540.50      122.281      -39.892       -0.994     0.53047     0.00000
 376    116.947      122.168         149.571        0.050        78931.2          518.4    0.4047    0.4545      537.90      122.382      -41.425       -0.902     0.53065     0.00000
 377    117.131      122.280         142.092        0.400        78637.4          516.5    0.4167    0.4449      535.18      122.486      -42.891       -0.753     0.53039     0.00000
 378    117.065      122.253         134.555        0.625        78290.5          514.6    0.4292    0.4357      532.44      122.448      -44.306       -0.636     0.52984     0.00000
 379    117.458      122.484         126.858        0.934        77867.5          512.4    0.4431    0.4273      529.57      122.670      -45.652       -0.470     0.52896     0.00000
 380    118.256      122.937         118.998        1.349        77345.9          509.9    0.4582    0.4199      526.45      123.120      -46.960       -0.275     0.52770     0.00000
 381    119.083      123.406         111.182        1.609        76767.2          507.4    0.4737    0.4134      523.29      123.587      -48.200       -0.152     0.52613     0.00000
 382    119.703      123.758         103.471        1.976        76142.2          504.9    0.4894    0.4075      520.26      123.936      -49.383        0.032     0.52418     0.00000
 383    121.227      124.621          95.774        2.373        75445.3          502.5    0.5058    0.4032      517.51      124.796      -50.436        0.239     0.52155     0.00000
 384    122.650      125.430          88.102        2.405        74642.4          500.3    0.5224    0.3996      514.89      125.599      -51.432        0.287     0.51808     0.00000
 385    123.655      126.000          80.470        2.563        73854.5          498.3    0.5386    0.3962      512.53      126.166      -52.426        0.393     0.51448     0.00000
 386    125.522      127.050          72.729        2.965        72970.3          496.3    0.5559    0.3943      510.28      127.219      -53.313        0.599     0.51015     0.00000
 387    127.707      128.278          64.663        3.263        71973.6          494.3    0.5742    0.3931      508.00      128.452      -54.185        0.749     0.50506     0.00000
 388    129.581      129.331          56.561        3.506        70943.1          492.3    0.5925    0.3923      505.76      129.509      -55.024        0.882     0.49968     0.00000
 389    131.050      130.154          48.614        3.734        69898.3          490.3    0.6103    0.3916      503.56      130.338      -55.845        1.018     0.49416     0.00000
 390    132.566      131.005          40.745        3.901        68869.0          488.4    0.6281    0.3909      501.44      131.193      -56.650        1.136     0.48866     0.00000
 391    133.886      131.742          33.599        4.183        67816.1          486.5    0.6447    0.3912      499.42      131.937      -57.268        1.310     0.48299     0.00000
 392    134.859      132.284          26.199        4.411        66799.8          484.7    0.6611    0.3906      497.43      132.486      -58.064        1.454     0.47745     0.00000
