
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3965
Pitchline loading         2.7099
Total-Total PR            5.0265
Total-Static PR           5.5864
Energy Extraction           342.3371
Corrected Speed           32.5765
Flow function           0.9440

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.16      78.08      68.94     -76.15     -40.86    0.3337    1.8782      0.3418
    1      Mean      -3.64      72.54      51.08     -64.31     -17.72    0.6973    1.5795      0.4162
    1       Tip      -5.12      80.10       2.55     -49.32      16.49    0.4884    0.9920      0.4572
    2       Hub     -61.59      73.68       1.83     -67.81     -14.27    0.4511    1.5417      0.3747
    2      Mean     -27.45      64.62      -6.70     -59.55       3.50    0.7021    1.1862      0.4233
    2       Tip      17.03      70.70     -48.29     -54.35      17.69    0.6753    0.8694      0.4861


Span station K = 19

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 195    211.770      176.179         -26.517       -1.322       130300.7          572.7    0.7960    0.4160      589.74      176.329      -61.841       -0.704     0.79348    12.55527
 196    208.750      174.478         -26.644       -1.234       129792.5          572.7    0.7946    0.4152      589.76      174.620      -62.151       -0.615     0.79047    12.55812
 197    206.720      173.343         -26.917       -1.022       129716.8          573.1    0.7939    0.4146      590.08      173.473      -62.335       -0.457     0.78956    12.55882
 198    203.779      171.690         -26.746       -0.847       129323.4          573.1    0.7919    0.4125      589.92      171.809      -62.598       -0.351     0.78728    12.55745
 199    201.939      170.659         -26.337       -0.647       129450.2          573.6    0.7898    0.4111      590.29      170.769      -62.672       -0.236     0.78739    12.55871
 200    198.223      168.562         -25.498       -0.304       129242.4          573.8    0.7858    0.4068      590.20      168.666      -62.951       -0.074     0.78589    12.55413
 201    197.828      168.332         -26.899        0.150       130010.2          574.5    0.7875    0.4026      590.51      168.443      -62.983        0.203     0.78959    12.56569
 202    192.309      165.130         -25.098        1.075       130328.6          575.4    0.7803    0.3922      590.62      165.322      -63.336        1.019     0.79043    12.55599
 203    170.047      152.205         -13.196        3.028       132080.2          579.3    0.7439    0.3762      593.38      152.731      -64.405        2.928     0.79565    12.59370
 204    146.247      138.263           6.371        4.625       134984.4          584.7    0.6923    0.3764      598.80      139.270      -65.039        5.181     0.80506    12.60553
 205    130.103      129.089          17.313        4.851       137683.4          588.4    0.6611    0.3750      602.50      130.140      -65.660        5.546     0.81521    12.66970
 206    138.421      134.005          10.629        4.339       138190.2          588.2    0.6769    0.3665      601.58      134.844      -64.834        3.772     0.81835    12.60295
 207    150.097      140.394          -0.103        5.040       136256.0          585.5    0.7030    0.3555      598.07      141.448      -64.460        3.363     0.81104    12.57647
 208    156.826      143.655          -9.368        7.181       135513.9          584.1    0.7237    0.3467      596.12      145.254      -64.644        3.993     0.80866    12.53190
 209    166.524      148.294         -17.857       10.871       133947.8          581.7    0.7454    0.3471      593.70      150.738      -64.440        5.023     0.80279    12.50484
 210    175.005      151.678         -26.023       16.059       132889.8          579.7    0.7660    0.3505      591.89      155.535      -64.358        6.504     0.79923    12.48270
 211    185.196      155.498         -33.263       22.683       131694.2          577.4    0.7861    0.3597      590.14      161.299      -64.054        8.188     0.79517    12.47198
 212    195.303      158.843         -38.302       29.835       130826.3          575.6    0.8020    0.3708      589.00      167.015      -63.614        9.818     0.79237    12.49773
 213    204.308      161.827         -40.666       36.238       130161.7          574.6    0.8119    0.3809      588.60      172.108      -63.088       11.205     0.78976    12.53854
 214    208.869      163.660         -40.003       39.217       129856.1          574.7    0.8128    0.3850      589.00      174.688      -62.693       11.951     0.78770    12.57814
 215    208.445      164.599         -37.348       37.749       129785.7          575.5    0.8068    0.3829      589.62      174.448      -62.524       11.757     0.78620    12.58057
 216    209.463      165.860         -36.047       36.841       130029.5          576.2    0.8044    0.3835      590.37      175.023      -62.340       11.373     0.78665    12.56808
 217    199.874      169.563         -54.184        3.584       132210.0          570.6    0.8371    0.3811      584.42      169.601      -64.301        1.211     0.80730    12.20449
 218    200.547      169.948         -54.203       -3.376       132160.5          570.4    0.8376    0.3819      584.24      169.981      -64.252       -1.138     0.80733    19.37675
 219    181.725      159.260         -55.257       -4.579       133489.5          571.6    0.8295    0.3608      584.01      159.336      -65.751       -1.676     0.81373    19.35969
 220    177.599      156.916         -56.297       -4.826       133750.5          571.6    0.8295    0.3570      583.74      157.002      -66.129       -1.800     0.81535    19.37487
 221    172.072      153.775         -57.247       -5.089       134039.7          571.7    0.8287    0.3516      583.51      153.877      -66.610       -1.950     0.81694    19.36824
 222    166.490      150.601         -58.198       -5.329       134391.6          571.9    0.8280    0.3462      583.39      150.719      -67.098       -2.106     0.81878    19.37957
 223    160.322      147.090         -59.122       -5.609       134646.2          572.0    0.8271    0.3403      583.20      147.231      -67.632       -2.302     0.82009    12.23398
 224    154.254      143.630         -60.046       -5.910       134962.1          572.3    0.8263    0.3347      583.11      143.799      -68.160       -2.524     0.82167    12.24239
 225    147.881      139.989         -61.012       -6.292       135192.2          572.4    0.8256    0.3290      582.97      140.195      -68.718       -2.814     0.82283    12.24054
 226    141.801      136.504         -62.235       -6.699       135459.7          572.6    0.8258    0.3241      582.93      136.756      -69.265       -3.142     0.82414    12.25250
 227    135.602      132.936         -63.688       -7.173       135619.1          572.8    0.8266    0.3196      582.83      133.250      -69.833       -3.554     0.82494    12.25228
 228    129.699      129.523         -65.302       -7.638       135773.9          572.8    0.8280    0.3160      582.78      129.912      -70.382       -4.011     0.82573    12.26424
 229    123.698      126.042         -66.912       -8.056       135815.2          572.9    0.8296    0.3128      582.69      126.517      -70.938       -4.522     0.82593    12.26598
 230    118.071      122.763         -68.640       -8.404       135858.1          572.9    0.8317    0.3105      582.67      123.335      -71.465       -5.064     0.82612    12.28295
 231    112.607      119.555         -70.692       -8.735       135789.5          572.8    0.8348    0.3095      582.60      120.245      -71.985       -5.702     0.82583    12.29516
 232    107.639      116.613         -73.278       -8.984       135716.0          572.7    0.8394    0.3104      582.59      117.435      -72.472       -6.388     0.82553    12.32831
 233    103.001      113.785         -76.430       -9.323       135504.6          572.4    0.8456    0.3133      582.58      114.812      -72.937       -7.351     0.82459    12.34638
 234     98.763      111.137         -79.756       -9.496       135263.5          572.2    0.8523    0.3177      582.64      112.415      -73.363       -8.458     0.82347    12.37405
 235     94.998      108.625         -83.483       -9.499       134828.7          571.8    0.8604    0.3240      582.70      110.285      -73.751       -9.991     0.82142    12.40025
 236     92.375      106.704         -85.829       -9.053       134349.0          571.4    0.8658    0.3287      582.64      108.802      -74.015      -11.179     0.81904    12.45442
 237     91.847      104.374         -92.690       -8.945       133751.7          570.0    0.8820    0.3442      582.42      108.503      -74.166      -12.558     0.81735    12.51838
 238     92.874      102.764         -76.476       -7.849       132827.1          570.7    0.8472    0.3119      581.39      109.084      -73.923      -11.038     0.81061    12.55805
 239     98.267      108.071         -50.769       -6.699       133796.8          572.6    0.7936    0.2866      582.37      112.134      -72.899       -9.764     0.81364    12.42929
 240    109.510      116.148         -47.586       -6.608       134252.0          573.0    0.7897    0.2950      583.17      118.493      -71.845       -7.394     0.81596    12.39750
 241    120.124      123.715         -50.558       -6.348       133834.0          572.2    0.7991    0.3103      582.99      124.496      -70.880       -5.419     0.81450    12.33707
 242    130.248      129.687         -52.004       -6.072       133403.5          571.6    0.8056    0.3257      583.03      130.222      -69.936       -4.207     0.81274    12.31746
 243    140.003      135.327         -52.480       -5.748       132929.4          571.0    0.8103    0.3379      583.01      135.739      -69.039       -3.362     0.81073    12.29656
 244    148.312      140.091         -52.302       -5.423       132523.9          570.5    0.8133    0.3472      583.03      140.439      -68.266       -2.840     0.80894    12.29832
 245    154.581      143.656         -51.854       -5.175       132156.7          570.1    0.8153    0.3536      582.98      143.984      -67.684       -2.558     0.80731    12.28811
 246    160.688      147.115         -51.996       -4.951       131782.5          569.7    0.8186    0.3608      583.02      147.438      -67.158       -2.344     0.80561    12.28969
 247    167.785      151.159         -52.805       -4.697       131262.5          569.1    0.8239    0.3692      582.99      151.452      -66.628       -2.062     0.80323    12.27844
 248    175.377      155.496         -52.995       -4.397       130805.2          568.6    0.8279    0.3770      583.04      155.745      -66.061       -1.750     0.80110    12.27843
 249    181.490      158.976         -52.125       -4.133       130396.8          568.1    0.8293    0.3820      582.99      159.203      -65.574       -1.535     0.79916    12.27116
 250    185.737      161.380         -51.491       -3.914       130146.9          567.9    0.8304    0.3857      583.04      161.605      -65.236       -1.418     0.79797    12.27501
 251    191.367      164.583         -51.444       -3.633       129708.9          567.4    0.8336    0.3919      583.08      164.789      -64.847       -1.232     0.79587    12.26871
 252    198.181      168.467         -50.261       -3.295       129240.7          566.9    0.8350    0.3979      583.14      168.643      -64.329       -1.002     0.79358    12.26941
 253    201.746      170.491         -47.976       -3.051       128958.2          566.6    0.8329    0.3995      583.03      170.659      -63.995       -0.891     0.79218    12.26359
 254    205.701      172.732         -46.900       -2.792       128745.2          566.4    0.8333    0.4035      583.20      172.896      -63.679       -0.787     0.79114    12.26556
 255    212.864      176.810         -44.873       -2.398       128154.7          565.8    0.8339    0.4099      583.22      176.947      -63.118       -0.575     0.78818    12.26011
 256    216.117      178.654         -41.543       -2.075       127916.4          565.6    0.8297    0.4110      583.14      178.787      -62.721       -0.463     0.78697    12.26534
 257    219.953      180.829         -39.592       -1.740       127752.4          565.5    0.8287    0.4146      583.38      180.957      -62.371       -0.341     0.78611    12.26108
 258    227.051      184.859         -36.855       -1.288       127067.9          564.8    0.8286    0.4213      583.31      184.971      -61.759       -0.156     0.78274    12.26306
 259    232.666      188.044         -33.571       -0.886       126694.0          564.3    0.8266    0.4260      583.40      188.147      -61.227       -0.011     0.78088    12.25980
 260    238.883      191.567         -28.683       -0.504       126309.5          564.1    0.8219    0.4302      583.56      191.663      -60.541        0.129     0.77881    12.26211
 261    236.914      190.445         -22.718       -0.305       126390.4          564.4    0.8096    0.4246      583.27      190.549      -60.254        0.171     0.77899    12.26131
 262    237.282      190.644         -21.528       -0.052       126719.8          564.6    0.8080    0.4256      583.65      190.758      -60.142        0.225     0.78077    12.26618
 263    249.419      197.525         -18.894        0.553       125421.3          563.1    0.8131    0.4404      583.70      197.622      -59.246        0.447     0.77441    12.26049
 264    256.854      201.737         -11.458        1.141       124380.4          561.9    0.8067    0.4469      583.22      201.827      -58.294        0.607     0.76917    12.26691
 265    257.807      202.273          -5.358        1.527       124653.5          562.4    0.7968    0.4462      583.66      202.366      -57.783        0.691     0.77039    12.26289
 266    261.324      204.260           0.708        1.927       124242.0          562.0    0.7898    0.4498      583.64      204.355      -57.107        0.780     0.76829    12.26586
 267    264.316      205.948           7.636        2.331       123913.5          561.7    0.7812    0.4531      583.71      206.047      -56.381        0.865     0.76658    12.26665
 268    267.523      207.757          14.843        2.743       123490.5          561.2    0.7725    0.4575      583.72      207.861      -55.576        0.951     0.76445    12.27108
 269    270.833      209.625          23.231        3.173       123012.7          560.8    0.7624    0.4627      583.79      209.733      -54.639        1.036     0.76200    12.27269
 270    272.193      210.387          32.336        3.605       122528.9          560.3    0.7499    0.4665      583.68      210.502      -53.702        1.109     0.75954    12.27786
 271    272.900      210.780          41.301        3.986       122230.1          559.9    0.7373    0.4704      583.75      210.902      -52.785        1.165     0.75809    12.28095
 272    275.766      212.392          51.481        4.380       121507.1          559.1    0.7256    0.4786      583.74      212.523      -51.576        1.204     0.75456    12.28529
 273    277.438      213.327          63.347        4.850       120573.3          558.0    0.7112    0.4875      583.54      213.469      -50.181        1.255     0.74992    12.29104
 274    276.942      213.033          75.008        5.275       119873.6          557.2    0.6953    0.4948      583.50      213.188      -48.826        1.297     0.74646    12.29905
 275    275.553      212.234          86.980        5.597       119139.6          556.4    0.6786    0.5027      583.43      212.402      -47.404        1.302     0.74282    12.30475
 276    274.430      211.586          99.411        5.842       118223.0          555.3    0.6620    0.5127      583.37      211.767      -45.787        1.293     0.73826    12.31350
 277    272.346      210.394         111.971        6.007       117196.9          554.2    0.6450    0.5232      583.24      210.589      -44.093        1.267     0.73313    12.32022
 278    269.065      208.524         124.556        6.127       116202.3          553.1    0.6269    0.5338      583.12      208.733      -42.335        1.236     0.72817    12.33180
 279    265.596      206.551         136.767        6.206       115164.7          552.0    0.6093    0.5450      583.01      206.771      -40.509        1.215     0.72303    12.34128
 280    261.852      204.426         149.067        6.276       113990.1          550.6    0.5920    0.5573      582.83      204.654      -38.565        1.207     0.71722    12.36153
 281    258.067      202.282         161.432        6.124       112701.7          549.2    0.5750    0.5709      582.67      202.513      -36.480        1.148     0.71080    12.36225
 282    254.183      200.083         173.743        5.764       111247.8          547.6    0.5587    0.5855      582.47      200.316      -34.269        1.027     0.70350    12.37976
 283    250.447      197.965         186.272        5.464       109687.8          545.9    0.5430    0.6016      582.37      198.203      -31.883        0.925     0.69559    12.38702
 284    247.123      196.077         199.119        5.219       107906.3          544.0    0.5283    0.6197      582.28      196.323      -29.270        0.844     0.68649    12.39878
 285    244.359      194.505         212.124        4.898       105971.7          541.9    0.5151    0.6395      582.28      194.760      -26.453        0.743     0.67654    12.40938
 286    242.061      193.200         225.136        4.381       103884.2          539.8    0.5035    0.6606      582.36      193.460      -23.480        0.595     0.66571    12.42042
 287    239.856      191.950         238.111        3.641       101650.7          537.4    0.4931    0.6825      582.42      192.213      -20.390        0.388     0.65403    12.43064
 288    238.328      191.080         250.576        2.658        99402.1          535.2    0.4846    0.7045      582.61      191.349      -17.282        0.114     0.64220    12.44252
 289    235.761      189.606         261.549        1.460        97184.2          533.1    0.4759    0.7235      582.66      189.897      -14.503       -0.247     0.63035    12.45202
 290    230.509      186.570         269.361       -0.011        95366.1          532.0    0.4650    0.7344      582.65      186.927      -12.584       -0.775     0.62036    12.46795
 291    222.748      182.073         273.792       -1.485        94249.4          532.0    0.4519    0.7367      582.85      182.538      -11.598       -1.418     0.61385    12.48756
 292    213.886      176.966         276.995       -2.473        93582.2          532.6    0.4380    0.7359      583.26      177.525      -10.918       -1.974     0.60973    12.51312
 293    206.306      172.633         280.728       -3.011        92964.4          533.1    0.4257    0.7373      583.81      173.238       -9.934       -2.334     0.60596    12.53883
 294    200.397      169.265         284.857       -3.388        92126.8          533.2    0.4162    0.7410      584.25      169.896       -8.730       -2.604     0.60108    12.56382
 295    195.201      166.277         288.653       -3.803        91266.2          533.1    0.4091    0.7449      584.69      166.957       -7.685       -2.933     0.59603    12.58835
 296    190.418      163.478         291.587       -4.347        90453.2          533.1    0.4041    0.7477      585.08      164.252       -6.958       -3.390     0.59116    12.61122
 297    186.156      160.944         293.672       -4.920        89735.6          533.1    0.4012    0.7492      585.43      161.842       -6.515       -3.904     0.58680    12.63816
 298    182.260      158.623         295.380       -5.338        89060.3          533.1    0.3995    0.7504      585.73      159.638       -6.256       -4.382     0.58265    12.66538
 299    180.081      157.317         296.794       -5.568        88458.2          533.0    0.4000    0.7522      586.05      158.406       -6.018       -4.682     0.57893    12.69839
 300    178.636      156.491         298.073       -5.704        88011.4          532.9    0.4000    0.7541      586.30      157.589       -5.721       -4.736     0.57612    12.72733
 301    177.049      155.599         299.450       -5.783        87725.5          533.0    0.3986    0.7558      586.65      156.691       -5.401       -4.743     0.57415    12.75416
 302    175.206      154.554         300.561       -5.895        87412.5          533.1    0.3964    0.7569      586.84      155.649       -5.122       -4.756     0.57204    12.77331
 303    173.449      153.547         301.174       -6.042        87348.3          533.5    0.3936    0.7567      587.20      154.655       -4.907       -4.768     0.57119    12.79491
 304    170.139      151.645         300.992       -6.223        87300.2          533.9    0.3887    0.7540      587.23      152.783       -4.945       -4.843     0.57045    12.80641
 305    167.314      150.028         300.262       -6.406        87679.9          534.9    0.3835    0.7500      587.67      151.186       -4.947       -4.811     0.57189    12.82697
 306    161.946      146.940         298.674       -6.630        87951.4          535.8    0.3749    0.7427      587.56      148.149       -5.385       -4.937     0.57281    12.83539
 307    158.793      145.086         298.864       -6.927        88839.7          537.0    0.3652    0.7399      588.16      146.366       -4.938       -4.901     0.57735    12.86299
 308    151.357      140.516         296.236       -8.015        89435.1          538.6    0.3519    0.7290      588.14      142.160       -5.952       -5.683     0.57966    12.86462
 309    133.986      129.702         289.259       -9.849        90467.4          541.7    0.3382    0.7043      588.63      132.336       -9.718       -7.843     0.58293    12.91413
 310    124.008      122.947         279.978      -11.466        91421.8          544.5    0.3414    0.6796      589.19      126.693      -13.206       -9.641     0.58590    12.92928
 311    116.950      118.441         273.841      -12.397        92064.6          546.3    0.3436    0.6630      589.57      122.701      -15.411      -10.627     0.58787    12.97035
 312    119.984      120.751         276.058      -12.568        92248.6          546.4    0.3400    0.6684      590.08      124.417      -14.207       -9.662     0.58873    18.86936
 313    124.032      123.436         279.929      -12.691        91706.2          545.5    0.3346    0.6779      589.74      126.707      -12.597       -8.819     0.58638    18.85541
 314    125.525      124.380         283.542      -12.936        91646.1          545.3    0.3282    0.6854      590.13      127.551      -11.332       -8.538     0.58614    18.82028
 315    128.690      126.259         287.135      -13.332        91236.5          544.6    0.3239    0.6940      590.11      129.340       -9.648       -8.219     0.58431    18.79929
 316    130.429      127.249         290.785      -13.716        91072.9          544.3    0.3191    0.7020      590.43      130.324       -8.039       -8.106     0.58365    18.76866
 317    133.418      128.938         294.391      -14.184        90715.5          543.5    0.3167    0.7107      590.51      132.015       -6.152       -7.956     0.58214    18.75118
 318    135.791      130.226         297.862      -14.700        90493.5          543.0    0.3146    0.7188      590.77      133.357       -4.345       -7.920     0.58127    18.72807
 319    138.742      131.881         301.260      -15.081        90141.0          542.2    0.3142    0.7273      590.85      135.026       -2.499       -7.800     0.57985    18.72029
 320    141.266      133.309         304.598      -15.332        89925.1          541.6    0.3142    0.7354      591.09      136.454       -0.732       -7.674     0.57910    18.70858
 321    144.020      134.878         307.461      -15.495        89619.2          540.9    0.3155    0.7427      591.20      138.011        0.795       -7.514     0.57786    18.71226
 322    147.374      136.689         310.521      -16.097        89340.0          540.2    0.3181    0.7509      591.37      139.908        2.380       -7.515     0.57684    18.70812
 323    170.856      153.147         338.079        3.570        89907.7          527.9    0.3513    0.8259      587.89      153.189       14.026        1.335     0.59338    17.81267
 324    170.011      152.474         338.094       -8.493        89966.7          528.0    0.3503    0.8255      587.86      152.710       14.073       -3.183     0.59374    12.12710
 325    151.160      141.882         342.462       -6.820        90500.0          528.8    0.3305    0.8250      588.78      142.049       16.897       -2.741     0.59626    12.12692
 326    147.824      140.032         343.359       -5.936        90725.1          529.2    0.3273    0.8251      589.20      140.163       17.491       -2.409     0.59735    12.12598
 327    145.107      138.516         344.386       -5.314        90578.9          529.0    0.3252    0.8263      589.19      138.626       18.101       -2.174     0.59658    12.12535
 328    141.814      136.668         345.566       -4.816        90742.7          529.2    0.3225    0.8273      589.60      136.763       18.837       -1.993     0.59740    12.12760
 329    138.455      134.774         346.853       -4.479        90631.6          529.1    0.3201    0.8288      589.68      134.864       19.647       -1.882     0.59683    12.12519
 330    135.258      132.967         348.245       -4.256        90762.1          529.2    0.3181    0.8305      590.14      133.055       20.504       -1.817     0.59749    12.12988
 331    131.674      130.935         349.751       -4.106        90687.0          529.1    0.3160    0.8325      590.35      131.028       21.479       -1.791     0.59710    12.12817
 332    128.531      129.148         351.301       -4.057        90825.1          529.3    0.3146    0.8347      590.89      129.251       22.439       -1.808     0.59781    12.13581
 333    124.683      126.956         352.948       -4.088        90734.5          529.2    0.3130    0.8372      591.17      127.074       23.561       -1.878     0.59734    12.13423
 334    121.334      125.040         354.687       -4.206        90813.5          529.3    0.3122    0.8400      591.71      125.181       24.677       -1.995     0.59776    12.14189
 335    117.206      122.676         356.600       -4.387        90658.2          529.0    0.3113    0.8433      592.03      122.846       26.023       -2.174     0.59696    12.13908
 336    113.852      120.741         358.589       -4.651        90698.7          529.1    0.3116    0.8469      592.64      120.949       27.293       -2.408     0.59719    12.14827
 337    109.737      118.364         360.761       -4.951        90526.3          528.8    0.3121    0.8511      593.07      118.621       28.801       -2.717     0.59632    12.14777
 338    106.475      116.456         362.888       -5.320        90550.4          528.8    0.3138    0.8553      593.76      116.776       30.132       -3.101     0.59650    12.16046
 339    102.230      113.966         365.259       -5.738        90314.3          528.4    0.3157    0.8603      594.25      114.376       31.767       -3.650     0.59531    12.16050
 340     98.812      111.907         367.660       -6.208        90239.1          528.2    0.3192    0.8656      594.98      112.443       33.206       -4.379     0.59500    12.17342
 341     94.389      109.202         370.384       -6.736        89871.9          527.7    0.3233    0.8720      595.54      109.941       34.989       -5.591     0.59312    12.17438
 342     91.343      107.059         373.318       -7.354        89694.3          527.4    0.3298    0.8792      596.41      108.219       36.336       -7.660     0.59234    12.19834
 343     89.460      104.440         377.695       -8.104        89204.5          526.6    0.3401    0.8901      597.47      107.153       37.602      -10.670     0.58996    12.23447
 344     93.246      102.252         377.771       -8.000        88736.7          526.1    0.3431    0.8919      597.40      109.294       36.640       -7.612     0.58738    12.30862
 345    117.099      119.467         368.167       -7.104        88540.2          526.2    0.3430    0.8776      595.65      122.785       30.104       -2.801     0.58571    12.23670
 346    129.814      129.026         361.164       -6.355        87863.6          524.7    0.3429    0.8684      592.97      129.977       21.404        1.986     0.58275    12.22545
 347    138.958      134.439         357.731       -6.037        87807.8          524.7    0.3486    0.8641      592.36      135.148       15.460        0.734     0.58248    12.19921
 348    148.487      139.918         353.937       -5.677        87454.8          524.1    0.3548    0.8601      591.15      140.537       12.892        0.505     0.58064    12.19499
 349    151.305      141.560         351.074       -5.278        87560.5          524.4    0.3557    0.8548      590.53      142.131       12.019        0.283     0.58115    12.18090
 350    157.402      145.023         349.465       -5.110        87243.7          523.9    0.3620    0.8547      590.02      145.579       10.940        0.291     0.57953    12.18231
 351    162.774      148.062         348.146       -4.945        86964.6          523.4    0.3684    0.8549      589.67      148.618        9.926        0.344     0.57811    12.17402
 352    171.198      152.828         346.866       -4.845        86491.7          522.6    0.3782    0.8573      589.36      153.382        8.713        0.462     0.57566    12.17475
 353    180.722      158.242         344.216       -4.612        86073.7          522.0    0.3871    0.8574      588.74      158.768        7.329        0.618     0.57345    12.16749
 354    185.171      160.798         340.083       -4.102        85912.6          521.8    0.3886    0.8515      587.47      161.285        6.234        0.730     0.57257    12.16928
 355    186.897      161.793         337.408       -3.688        86024.5          522.0    0.3890    0.8467      586.92      162.261        5.566        0.803     0.57317    12.16477
 356    192.964      165.227         335.785       -3.475        85609.6          521.3    0.3961    0.8478      586.38      165.692        4.746        0.910     0.57104    12.16641
 357    199.925      169.175         333.258       -3.170        85259.0          520.8    0.4034    0.8475      585.78      169.629        3.734        1.044     0.56919    12.16342
 358    204.897      172.004         329.568       -2.713        84973.8          520.4    0.4073    0.8437      584.70      172.441        2.607        1.201     0.56765    12.16468
 359    207.129      173.277         326.462       -2.248        84971.2          520.4    0.4087    0.8389      583.95      173.704        1.759        1.317     0.56766    12.16151
 360    213.190      176.710         324.286       -1.956        84597.8          519.8    0.4159    0.8394      583.38      177.132        0.954        1.429     0.56572    12.16120
 361    220.177      180.671         320.667       -1.547        84173.5          519.1    0.4233    0.8379      582.44      181.083       -0.201        1.584     0.56344    12.15932
 362    222.948      182.250         316.418       -0.989        84013.8          518.9    0.4252    0.8318      581.19      182.651       -1.255        1.714     0.56260    12.16036
 363    226.931      184.505         313.534       -0.568        83877.8          518.7    0.4297    0.8294      580.57      184.903       -2.078        1.832     0.56194    12.15818
 364    234.354      188.706         309.673       -0.149        83312.1          517.7    0.4387    0.8286      579.46      189.102       -3.239        1.977     0.55891    12.15771
 365    238.227      190.903         304.983        0.404        83078.3          517.4    0.4427    0.8232      578.19      191.292       -4.394        2.110     0.55767    12.15677
 366    242.934      193.569         300.795        0.893        82818.2          517.0    0.4483    0.8194      577.18      193.954       -5.434        2.227     0.55630    12.15523
 367    247.701      196.268         295.887        1.424        82430.0          516.4    0.4542    0.8149      575.78      196.650       -6.623        2.355     0.55422    12.15424
 368    251.902      198.648         290.969        1.967        82166.4          516.0    0.4596    0.8098      574.54      199.026       -7.765        2.468     0.55284    12.15373
 369    256.759      201.396         285.641        2.530        81771.2          515.3    0.4663    0.8050      573.10      201.773       -8.992        2.590     0.55072    12.15212
 370    260.559      203.548         279.875        3.145        81439.4          514.9    0.4719    0.7986      571.56      203.922      -10.255        2.705     0.54894    12.15180
 371    264.444      205.745         274.100        3.729        81109.4          514.4    0.4780    0.7924      570.08      206.120      -11.526        2.816     0.54717    12.14949
 372    268.707      208.156         267.714        4.287        80671.2          513.7    0.4852    0.7859      568.34      208.531      -12.859        2.905     0.54482    12.14810
 373    272.405      210.246         260.970        4.846        80266.6          513.1    0.4922    0.7785      566.55      210.622      -14.249        2.997     0.54265    12.14590
 374    275.991      212.272         253.701        5.419        79820.0          512.4    0.4998    0.7704      564.61      212.650      -15.712        3.081     0.54024    12.14539
 375    279.307      214.144         245.910        5.992        79348.9          511.7    0.5078    0.7615      562.55      214.525      -17.249        3.162     0.53771    12.14330
 376    282.623      216.015         237.603        6.562        78816.1          510.9    0.5168    0.7521      560.34      216.401      -18.858        3.237     0.53483    12.14208
 377    285.840      217.831         228.804        7.104        78225.7          510.0    0.5266    0.7424      557.99      218.220      -20.505        3.297     0.53166    12.13983
 378    288.860      219.536         219.428        7.615        77569.4          509.0    0.5374    0.7322      555.49      219.928      -22.223        3.351     0.52810    12.13828
 379    291.467      221.007         209.494        8.095        76853.0          507.9    0.5490    0.7213      552.83      221.403      -24.010        3.393     0.52420    12.13567
 380    293.867      222.364         199.277        8.520        76087.5          506.7    0.5614    0.7102      550.09      222.760      -25.789        3.414     0.52006    12.13373
 381    295.665      223.380         188.783        8.902        75275.1          505.4    0.5743    0.6987      547.27      223.777      -27.591        3.428     0.51563    12.13118
 382    297.016      224.146         178.327        9.224        74439.9          504.2    0.5875    0.6872      544.45      224.541      -29.331        3.422     0.51107    12.12962
 383    298.016      224.715         167.907        9.469        73589.0          502.9    0.6010    0.6759      541.70      225.107      -31.029        3.404     0.50640    12.12722
 384    298.384      224.928         157.469        9.661        72690.8          501.6    0.6146    0.6642      538.89      225.315      -32.711        3.372     0.50144    12.12584
 385    298.535      225.020         147.484        9.817        71819.4          500.3    0.6280    0.6531      536.26      225.400      -34.264        3.332     0.49663    12.12446
 386    298.570      225.045         137.683        9.942        70924.1          499.0    0.6418    0.6426      533.66      225.420      -35.746        3.291     0.49169    12.12314
 387    298.351      224.928         127.675       10.003        69979.5          497.6    0.6562    0.6322      531.00      225.297      -37.253        3.239     0.48647    12.12216
 388    298.269      224.893         117.808        9.964        68974.9          496.0    0.6713    0.6225      528.35      225.250      -38.647        3.156     0.48090    12.12098
 389    297.698      224.580         108.089        9.873        67944.5          494.5    0.6862    0.6132      525.74      224.927      -40.025        3.073     0.47517    12.12198
 390    296.797      224.077          98.562        9.778        66932.5          493.1    0.7010    0.6039      523.24      224.417      -41.359        2.996     0.46947    12.12103
 391    294.931      223.029          89.864        9.644        65931.3          491.7    0.7139    0.5945      520.86      223.362      -42.606        2.913     0.46384    12.12275
 392    292.091      221.431          82.005        9.462        65123.7          490.7    0.7245    0.5842      518.86      221.756      -43.837        2.819     0.45923    12.12332
 393    287.863      219.053          75.919        9.182        64395.4          490.0    0.7311    0.5741      517.12      219.364      -44.887        2.696     0.45508    12.12269
 394    281.104      215.240          70.865        8.848        63938.7          489.8    0.7335    0.5618      515.72      215.542      -46.078        2.586     0.45243    12.12723
 395    275.208      211.914          65.540        8.540        63553.2          489.6    0.7372    0.5489      514.44      212.207      -47.303        2.466     0.45019    12.12777
 396    270.862      209.466          61.183        8.221        63028.9          489.3    0.7411    0.5388      513.17      209.749      -48.195        2.317     0.44726    12.13303
