
OVERALL TURBINE PERFORMANCE
============================================================
Blade-jet speed ratio     0.3962
Pitchline loading         3.1527
Total-Total PR            4.9704
Total-Static PR           5.6019
Energy Extraction           402.6880
Corrected Speed           32.5748
Flow function           0.9511

STAGE PERFORMANCE
====================================================================================================
Stage  Location     Alpha1    Alpha2     Beta2     Beta3    Alpha3      Phi       Psi    Reaction
    1       Hub      -2.39      78.08     -77.04     -77.26     -38.20    0.3297    0.8282      0.3583
    1      Mean      -3.88      72.47      44.21     -66.36     -16.31    0.6261    1.6465      0.4253
    1       Tip      -5.43      79.36     -83.12     -51.26      24.16    0.4688    0.3283      0.4669
    2       Hub     -53.89      73.33      -1.64     -69.73     -22.59    0.4447    1.3810      0.3991
    2      Mean     -20.04      64.32     -10.53     -59.85      -0.63    0.6939    1.1643      0.4588
    2       Tip      26.36      70.09     -50.76     -55.34      12.40    0.6493    0.8302      0.5255


Span station K = 1

  J       %dVm        Vx(m/s)      Vtheta(m/s)    Vr(m/s)       Pstat(Pa)       Tstat(K)    Mrel      Mabs        T0(K)       Vm(m/s)     Swirl(deg)   Pitch(deg)  Density(kg/m3)     mdot(kg/s)
 193    136.147      123.957         -41.736       -8.420       141800.1          562.1    0.7516    0.3116      571.58      124.314      -68.309       -3.673     0.87875     0.00000
 194    137.323      124.501         -43.473       -8.410       141029.2          562.1    0.7555    0.3112      571.60      124.933      -68.438       -3.632     0.87429     0.00000
 195    138.319      124.973         -45.675       -8.374       140102.7          561.8    0.7604    0.3116      571.41      125.457      -68.577       -3.592     0.86916     0.00000
 196    139.415      125.544         -47.449       -8.402       139025.1          561.4    0.7645    0.3129      571.05      126.034      -68.653       -3.591     0.86333     0.00000
 197    139.285      125.481         -48.419       -8.451       138563.8          561.5    0.7663    0.3126      571.15      125.966      -68.724       -3.638     0.86039     0.00000
 198    138.778      125.197         -48.926       -8.570       138190.5          561.6    0.7668    0.3118      571.17      125.699      -68.801       -3.711     0.85807     0.00000
 199    137.037      124.272         -48.954       -8.842       138056.4          561.6    0.7660    0.3100      571.06      124.782      -68.894       -3.882     0.85720     0.00000
 200    133.620      122.549         -48.044       -8.687       137857.2          561.4    0.7627    0.3070      570.68      122.983      -69.059       -3.871     0.85625     0.00000
 201    132.765      122.135         -48.456       -9.060       138092.6          561.2    0.7632    0.3058      570.35      122.533      -69.117       -4.152     0.85787     0.00000
 202    125.640      118.443         -47.859       -8.312       138502.8          560.9    0.7594    0.2993      569.58      118.783      -69.474       -3.958     0.86074     0.00000
 203    109.525      110.075         -41.494       -6.180       140769.7          562.4    0.7394    0.2864      570.24      110.300      -69.974       -3.170     0.87219     0.00000
 204     89.049       99.306         -30.891       -5.609       144378.0          564.9    0.7079    0.2681      571.86       99.520      -70.761       -3.210     0.89013     0.00000
 205     74.954       91.876         -28.486       -6.244       148523.0          567.4    0.6936    0.2424      573.15       92.100      -72.660       -3.813     0.91125     0.00000
 206     78.994       93.966         -35.173       -6.934       148902.0          566.3    0.7078    0.2341      571.56       94.227      -73.022       -4.149     0.91568     0.00000
 207     84.773       96.991         -43.180       -7.298       145958.8          562.5    0.7276    0.2384      567.91       97.269      -73.073       -4.271     0.90401     0.00000
 208     84.168       96.653         -49.839       -7.560       144471.8          560.4    0.7416    0.2397      565.90       96.951      -73.532       -4.443     0.89813     0.00000
 209     82.859       95.932         -54.993       -7.928       143124.4          558.8    0.7524    0.2418      564.34       96.262      -73.912       -4.690     0.89236     0.00000
 210     81.224       95.031         -59.281       -8.371       142240.3          557.8    0.7611    0.2441      563.40       95.401      -74.248       -5.004     0.88845     0.00000
 211     78.324       93.463         -62.279       -8.754       141436.2          557.0    0.7667    0.2445      562.60       93.874      -74.614       -5.325     0.88469     0.00000
 212     75.712       91.984         -64.093       -9.732       141180.7          556.8    0.7696    0.2443      562.37       92.499      -74.897       -6.009     0.88341     0.00000
 213     72.057       89.921         -65.093      -10.861       140658.0          556.3    0.7707    0.2424      561.78       90.575      -75.227       -6.839     0.88093     0.00000
 214     70.457       89.020         -64.934      -11.274       141298.8          557.0    0.7692    0.2406      562.39       89.733      -75.344       -7.162     0.88385     0.00000
 215     69.135       88.022         -63.662      -13.405       140956.2          557.0    0.7657    0.2377      562.24       89.037      -75.398       -8.562     0.88175     0.00000
 216     62.939       85.032         -62.645      -11.259       141500.0          557.9    0.7608    0.2305      562.81       85.775      -75.865       -7.473     0.88379     0.00000
 217     47.636       76.397         -60.126      -14.276       143936.0          560.0    0.7493    0.2123      564.19       77.720      -77.050      -10.408     0.89559     0.00000
 218     53.644       79.590         -59.329      -14.403       143614.9          559.7    0.7493    0.2168      564.10       80.882      -76.511      -10.097     0.89401     0.00000
 219     52.803       79.412         -55.758      -12.817       143600.2          559.8    0.7413    0.2120      564.05       80.439      -76.450       -9.048     0.89377     0.00000
 220     45.315       75.256         -53.784      -13.728       143287.2          559.6    0.7348    0.2029      563.53       76.498      -77.006      -10.183     0.89210     0.00000
 221     39.219       72.189         -53.026      -12.649       143744.5          560.1    0.7310    0.1966      563.78       73.289      -77.497       -9.790     0.89420     0.00000
 222     35.082       69.986         -52.935      -12.598       143521.6          559.9    0.7297    0.1933      563.47       71.110      -77.850      -10.054     0.89315     0.00000
 223     29.766       67.242         -53.334      -12.045       143835.2          560.2    0.7290    0.1897      563.64       68.312      -78.327      -10.006     0.89466     0.00000
 224     25.265       64.933         -54.104      -11.497       143721.7          560.0    0.7297    0.1879      563.49       65.943      -78.747       -9.891     0.89417     0.00000
 225     18.638       61.475         -55.295      -11.015       143847.8          560.1    0.7310    0.1855      563.55       62.454      -79.368      -10.012     0.89480     0.00000
 226     11.718       57.922         -56.881      -10.186       143817.0          560.1    0.7335    0.1848      563.54       58.811      -80.019       -9.791     0.89468     0.00000
 227      2.713       53.242         -58.861       -9.427       143774.2          560.0    0.7369    0.1850      563.53       54.071      -80.856       -9.825     0.89455     0.00000
 228     -8.064       47.684         -61.203       -8.260       143681.1          559.8    0.7415    0.1876      563.52       48.398      -81.834       -8.952     0.89424     0.00000
 229    -10.150       39.194         -63.589       -6.396       143430.1          559.4    0.7468    0.1932      563.44       47.299      -82.034        0.371     0.89324     0.00000
 230      9.553       26.617         -65.775       -3.565       143042.8          558.7    0.7538    0.2065      563.31       57.672      -80.372        1.227     0.89195     0.00000
 231     32.162       13.410         -68.210       -1.718       142435.5          557.6    0.7637    0.2287      563.16       69.573      -78.503        1.120     0.88999     0.00000
 232     44.038        6.312         -71.299       -1.794       142007.4          556.7    0.7738    0.2498      563.23       75.825      -77.509       -0.010     0.88875     0.00000
 233     44.062        5.924         -74.211       -2.487       141668.3          556.0    0.7810    0.2628      563.16       75.838      -77.448       -0.604     0.88769     0.00000
 234     37.798        9.774         -77.124       -3.636       141474.9          555.5    0.7867    0.2701      563.03       72.540      -77.879       -2.834     0.88723     0.00000
 235     28.145       16.334         -80.207       -5.221       141203.8          555.0    0.7922    0.2750      562.84       67.459      -78.603       -4.868     0.88631     0.00000
 236     20.266       24.442         -85.746       -7.012       140820.5          554.3    0.8034    0.2846      562.88       63.311      -79.274       -7.758     0.88493     0.00000
 237     22.741       32.631         -92.218       -8.898       140244.7          553.3    0.8181    0.2992      563.07       64.614      -79.282       -7.941     0.88288     0.00000
 238     26.701       41.336         -76.645       -9.455       138983.2          552.5    0.7850    0.2664      560.27       66.699      -78.978       -6.781     0.87593     0.00000
 239     21.425       45.187         -54.705      -10.773       141192.6          554.4    0.7356    0.2295      560.83       63.921      -79.275       -6.807     0.88710     0.00000
 240     22.865       53.234         -48.602      -11.785       141110.3          554.1    0.7234    0.2345      560.83       64.680      -79.267      -10.415     0.88695     0.00000
 241     27.107       63.492         -49.450      -13.090       140316.6          553.9    0.7268    0.2388      560.91       66.913      -79.143      -13.693     0.88223     0.00000
 242     36.027       69.782         -46.906      -14.394       140052.7          554.2    0.7228    0.2515      561.53       71.608      -78.316      -15.899     0.88009     0.00000
 243     47.858       76.273         -44.091      -15.095       139528.3          554.0    0.7191    0.2631      561.71       77.836      -77.063      -12.304     0.87708     0.00000
 244     57.400       81.202         -41.769      -16.167       139276.1          554.0    0.7161    0.2708      562.01       82.860      -76.000      -11.762     0.87545     0.00000
 245     66.007       85.694         -39.792      -16.941       138937.4          553.8    0.7140    0.2773      562.11       87.391      -74.996      -11.330     0.87356     0.00000
 246     75.107       90.446         -38.384      -17.642       138632.3          553.7    0.7136    0.2833      562.29       92.181      -74.009      -11.060     0.87179     0.00000
 247     81.856       93.914         -36.932      -18.464       138272.7          553.5    0.7126    0.2869      562.23       95.734      -73.238      -11.039     0.86985     0.00000
 248     88.904       97.634         -35.936      -18.791       138072.0          553.5    0.7127    0.2910      562.39       99.444      -72.493      -10.761     0.86866     0.00000
 249     97.659      102.176         -35.482      -19.606       137524.7          553.1    0.7150    0.2976      562.36      104.053      -71.658      -10.711     0.86578     0.00000
 250    105.199      106.060         -34.544      -20.425       137242.7          553.0    0.7157    0.3019      562.48      108.022      -70.947      -10.732     0.86417     0.00000
 251    111.180      109.143         -32.685      -21.085       136910.0          552.8    0.7141    0.3043      562.43      111.171      -70.314      -10.758     0.86233     0.00000
 252    116.189      111.707         -32.219      -21.728       136708.9          552.7    0.7150    0.3071      562.53      113.807      -69.861      -10.813     0.86114     0.00000
 253    122.809      115.231         -31.395      -21.843       136314.5          552.5    0.7160    0.3104      562.53      117.292      -69.326      -10.572     0.85895     0.00000
 254    127.578      117.673         -29.514      -22.460       136041.2          552.3    0.7142    0.3123      562.52      119.803      -68.849      -10.634     0.85742     0.00000
 255    133.175      120.554         -28.172      -23.085       135746.1          552.2    0.7139    0.3157      562.60      122.749      -68.358      -10.669     0.85577     0.00000
 256    138.229      123.215         -25.628      -23.330       135393.1          552.0    0.7111    0.3177      562.52      125.410      -67.837      -10.564     0.85381     0.00000
 257    142.176      125.225         -23.138      -23.892       135196.4          551.9    0.7079    0.3193      562.58      127.487      -67.390      -10.633     0.85265     0.00000
 258    147.428      127.946         -20.950      -24.383       134799.9          551.6    0.7062    0.3228      562.58      130.253      -66.878      -10.627     0.85048     0.00000
 259    153.122      130.922         -18.172      -24.782       134407.1          551.4    0.7036    0.3265      562.61      133.250      -66.301      -10.564     0.84831     0.00000
 260    158.726      133.839         -14.644      -25.231       134026.2          551.2    0.6997    0.3297      562.64      136.200      -65.675      -10.534     0.84617     0.00000
 261    161.528      135.265         -10.283      -25.630       133806.5          551.1    0.6927    0.3297      562.58      137.675      -65.178      -10.584     0.84483     0.00000
 262    163.633      136.336          -6.497      -25.934       133699.7          551.2    0.6865    0.3300      562.67      138.783      -64.765      -10.616     0.84408     0.00000
 263    167.560      138.420          -2.266      -26.036       133352.4          551.0    0.6808    0.3326      562.67      140.850      -64.186      -10.515     0.84213     0.00000
 264    170.957      140.164           2.430      -26.442       133006.0          550.8    0.6740    0.3349      562.65      142.639      -63.586      -10.548     0.84018     0.00000
 265    173.997      141.742           7.364      -26.706       132717.9          550.7    0.6667    0.3373      562.70      144.239      -62.992      -10.539     0.83853     0.00000
 266    177.453      143.560          13.222      -26.880       132330.1          550.5    0.6582    0.3404      562.72      146.059      -62.259      -10.489     0.83632     0.00000
 267    178.179      143.937          19.611      -26.946       132052.0          550.3    0.6472    0.3410      562.65      146.441      -61.653      -10.489     0.83471     0.00000
 268    179.603      144.719          26.148      -26.840       131878.5          550.4    0.6364    0.3433      562.82      147.190      -60.938      -10.399     0.83358     0.00000
 269    180.912      145.361          33.236      -27.154       131322.1          550.0    0.6252    0.3466      562.70      147.879      -60.173      -10.486     0.83057     0.00000
 270    181.401      145.676          41.554      -26.864       131049.1          549.9    0.6113    0.3502      562.88      148.137      -59.306      -10.369     0.82892     0.00000
 271    182.281      146.167          50.673      -26.756       130392.3          549.4    0.5967    0.3558      562.83      148.600      -58.232      -10.316     0.82534     0.00000
 272    181.092      145.550          60.313      -26.649       129935.2          549.2    0.5800    0.3605      562.88      147.974      -57.173      -10.325     0.82282     0.00000
 273    179.820      144.971          70.647      -26.083       129302.7          548.7    0.5625    0.3671      562.89      147.305      -55.933      -10.172     0.81943     0.00000
 274    177.357      143.715          81.231      -25.741       128583.1          548.2    0.5442    0.3742      562.94      146.008      -54.633      -10.145     0.81546     0.00000
 275    173.653      141.862          92.924      -25.010       127835.1          547.8    0.5236    0.3828      563.12      144.058      -53.176      -10.036     0.81131     0.00000
 276    169.943      139.998         104.566      -24.327       126863.1          547.1    0.5033    0.3929      563.16      142.105      -51.465       -9.910     0.80602     0.00000
 277    163.458      136.664         116.337      -23.554       125805.5          546.3    0.4812    0.4023      563.07      138.691      -49.808       -9.882     0.80042     0.00000
 278    157.428      133.633         127.445      -22.426       125005.2          545.8    0.4605    0.4129      563.38      135.516      -47.930       -9.619     0.79588     0.00000
 279    145.576      127.554         135.203      -20.933       123524.0          544.8    0.4447    0.4158      562.97      129.278      -46.732       -9.415     0.78782     0.00000
 280    131.372      120.145         148.464      -19.796       122888.9          544.6    0.4163    0.4253      563.69      121.800      -45.138       -9.856     0.78364     0.00000
 281    131.980      120.564         162.657      -19.250       120904.0          543.3    0.3918    0.4504      563.81      122.120      -41.324       -9.338     0.77297     0.00000
 282    128.915      119.056         171.459      -18.451       118486.7          541.4    0.3792    0.4655      563.17      120.506      -38.205       -8.989     0.76021     0.00000
 283    119.471      114.170         182.423      -17.486       117530.2          540.8    0.3598    0.4798      563.94      115.535      -35.313       -8.940     0.75433     0.00000
 284    115.004      111.905         194.319      -16.731       115245.8          539.0    0.3421    0.5006      563.81      113.183      -31.342       -8.706     0.74208     0.00000
 285    109.116      108.870         205.520      -16.052       113158.5          537.4    0.3255    0.5198      563.88      110.084      -27.278       -8.584     0.73055     0.00000
 286    104.668      106.613         216.395      -15.308       110862.8          535.8    0.3113    0.5400      563.94      107.743      -22.820       -8.340     0.71785     0.00000
 287    101.158      104.821         226.504      -14.802       108359.2          533.9    0.3004    0.5598      563.88      105.895      -18.222       -8.177     0.70393     0.00000
 288     98.112      103.272         236.655      -14.324       105825.9          532.1    0.2917    0.5801      563.97      104.291      -13.497       -8.011     0.68967     0.00000
 289     96.897      102.683         246.867      -13.932       103023.7          530.1    0.2865    0.6018      564.00      103.651       -8.691       -7.814     0.67383     0.00000
 290     95.669      102.072         255.606      -13.649       100154.5          528.1    0.2829    0.6205      563.85      103.005       -4.502       -7.667     0.65744     0.00000
 291     92.549      100.477         260.977      -13.203        97863.8          527.1    0.2775    0.6307      563.76      101.363       -1.622       -7.483     0.64390     0.00000
 292     86.674       97.439         262.841      -12.596        96347.6          527.2    0.2683    0.6319      563.75       98.270       -0.026       -7.295     0.63450     0.00000
 293     79.780       93.878         263.195      -11.841        95406.5          527.7    0.2575    0.6296      563.93       94.641        0.820       -7.053     0.62827     0.00000
 294     73.995       90.888         264.245      -11.227        94363.5          527.9    0.2483    0.6296      563.98       91.595        1.772       -6.861     0.62169     0.00000
 295     69.641       88.640         266.278      -10.745        93105.8          527.5    0.2420    0.6327      563.92       89.303        3.315       -6.716     0.61410     0.00000
 296     65.814       86.673         267.956      -10.241        91846.7          527.0    0.2381    0.6355      563.69       87.289        4.781       -6.549     0.60667     0.00000
 297     61.082       84.219         268.208       -9.771        90910.9          526.8    0.2348    0.6348      563.43       84.797        5.437       -6.436     0.60102     0.00000
 298     55.187       81.175         267.232       -9.081        90273.2          527.0    0.2311    0.6307      563.38       81.694        5.123       -6.222     0.59667     0.00000
 299     49.681       78.311         266.120       -8.601        89837.9          527.8    0.2278    0.6263      563.90       78.796        4.398       -6.096     0.59289     0.00000
 300     48.285       77.499         265.929       -9.085        89233.0          527.5    0.2285    0.6262      563.72       78.061        4.117       -6.352     0.58932     0.00000
 301     50.825       78.774         266.824       -9.461        88265.3          525.2    0.2330    0.6312      561.89       79.398        4.529       -6.378     0.58587     0.00000
 302     52.981       79.973         267.636       -9.159        87235.9          522.2    0.2367    0.6362      559.33       80.533        4.924       -6.161     0.58286     0.00000
 303     53.928       80.523         267.778       -8.785        86448.2          519.5    0.2385    0.6391      556.81       81.031        5.193       -5.928     0.58101     0.00000
 304     54.493       80.817         267.126       -8.761        85836.2          517.1    0.2394    0.6400      554.38       81.329        5.254       -5.952     0.57981     0.00000
 305     53.406       80.273         265.721       -8.442        85554.1          515.6    0.2371    0.6383      552.41       80.757        5.394       -5.831     0.57968     0.00000
 306     47.704       77.422         262.064       -7.006        85847.9          515.3    0.2284    0.6280      550.71       77.755        4.521       -5.284     0.58197     0.00000
 307     38.401       72.564         257.587       -6.003        87039.5          516.8    0.2148    0.6122      550.43       72.858        3.247       -4.971     0.58872     0.00000
 308     26.658       66.494         251.780       -4.633        88201.6          517.7    0.2053    0.5929      549.47       66.676        0.841       -4.009     0.59579     0.00000
 309     18.158       62.097         243.034       -3.151        89314.8          517.4    0.2131    0.5699      547.55       62.201       -3.120       -2.819     0.60370     0.00000
 310     10.211       57.889         231.343       -3.206        90302.2          516.5    0.2299    0.5420      544.97       58.018       -7.643       -3.052     0.61179     0.00000
 311      3.346       54.270         226.018       -3.229        91273.8          516.6    0.2350    0.5271      544.07       54.404      -10.774       -3.478     0.61827     0.00000
 312      8.715       57.117         230.824       -3.342        91404.3          517.4    0.2254    0.5398      545.26       57.231       -9.946       -3.330     0.61783     0.00000
 313     14.622       60.229         237.113       -3.467        90771.5          517.6    0.2139    0.5554      546.29       60.340       -8.303       -3.258     0.61299     0.00000
 314     17.884       61.944         242.750       -3.594        90567.5          518.7    0.2033    0.5678      548.12       62.057       -7.055       -3.346     0.61011     0.00000
 315     21.119       63.651         247.873       -3.596        90042.9          519.3    0.1944    0.5793      549.48       63.760       -5.304       -3.259     0.60569     0.00000
 316     23.013       64.637         252.640       -3.819        89795.1          520.0    0.1863    0.5892      550.99       64.757       -3.685       -3.523     0.60296     0.00000
 317     23.970       65.148         257.001       -3.696        89341.0          520.2    0.1791    0.5982      551.98       65.261       -1.652       -3.353     0.59945     0.00000
 318     24.851       65.605         260.893       -3.860        89243.0          520.9    0.1737    0.6059      553.31       65.725        0.197       -3.514     0.59793     0.00000
 319     23.940       65.098         263.889       -4.182        88805.7          520.9    0.1682    0.6115      553.87       65.245        1.724       -3.927     0.59482     0.00000
 320     22.445       64.397         266.948       -2.655        88992.3          521.7    0.1639    0.6167      555.22       64.458        3.482       -2.304     0.59509     0.00000
 321     22.532       64.039         267.710       -7.571        88635.1          521.8    0.1625    0.6179      555.35       64.504        3.405       -7.032     0.59257     0.00000
 322     11.067       58.291         270.894        4.067        88665.4          522.9    0.1505    0.6207      556.89       58.469        6.166        4.188     0.59151     0.00000
 323    -39.163       31.485         279.371       -5.862        89973.9          518.3    0.0756    0.6315      552.68       32.026       17.896      -10.372     0.60490     0.00000
 324    -28.701       33.098         285.272      -17.700        90435.8          519.7    0.0917    0.6453      555.68       37.534       23.401      -25.247     0.60638     0.00000
 325     -4.234       50.345         259.378       -0.258        89677.2          519.8    0.1224    0.5944      550.56       50.414      -17.022        0.838     0.60111     0.00000
 326    -15.156       44.331         254.002       -5.132        89430.5          521.8    0.1150    0.5795      551.20       44.664      -25.803       -7.332     0.59710     0.00000
 327    -21.314       41.279         250.396       -3.120        89762.0          524.0    0.1132    0.5694      552.51       41.422      -31.723       -3.975     0.59682     0.00000
 328    -26.519       38.498         247.508       -3.138        89515.8          525.0    0.1136    0.5620      552.81       38.682      -36.914       -3.942     0.59410     0.00000
 329    -33.293       34.879         245.580       -3.387        89717.6          526.4    0.1132    0.5564      553.82       35.116      -41.901       -5.536     0.59381     0.00000
 330    -37.655       31.818         242.875       -2.638        89628.3          527.7    0.1178    0.5497      554.62       32.820      -45.217       -2.185     0.59173     0.00000
 331    -39.402       26.818         238.999       -2.326        89695.3          528.9    0.1262    0.5405      555.02       31.900      -46.686       -1.164     0.59091     0.00000
 332    -29.587       20.221         238.364       -0.884        89641.0          527.6    0.1331    0.5405      553.78       37.067      -38.324        1.524     0.59194     0.00000
 333    -15.643       11.439         243.924        0.022        89578.6          524.6    0.1391    0.5564      552.12       44.408      -26.354        2.775     0.59506     0.00000
 334     -0.739        2.832         249.898        0.275        89459.4          521.8    0.1550    0.5741      551.01       52.254      -18.007        1.979     0.59757     0.00000
 335     10.527       -4.039         252.401        0.091        89375.8          519.8    0.1727    0.5835      550.10       58.184      -14.947        1.623     0.59929     0.00000
 336     17.824       -8.346         254.055       -0.192        89333.6          518.3    0.1864    0.5902      549.34       62.025      -13.067        1.179     0.60082     0.00000
 337     20.763      -10.496         256.462       -0.595        89370.2          517.1    0.1958    0.5973      549.03       63.573      -11.100        0.350     0.60247     0.00000
 338     21.214      -10.803         259.547       -1.085        89436.5          516.2    0.2023    0.6050      549.01       63.810       -8.687        0.068     0.60407     0.00000
 339     18.711       -9.561         263.391       -1.723        89547.7          515.4    0.2066    0.6136      549.30       62.492       -5.944       -1.022     0.60575     0.00000
 340     13.790       -6.742         267.850       -2.724        89646.1          514.8    0.2097    0.6230      549.85       59.902       -2.607       -2.754     0.60717     0.00000
 341      5.389       -1.873         272.875       -4.372        89773.0          514.4    0.2112    0.6328      550.72       55.480        1.475       -5.975     0.60850     0.00000
 342     -5.473        5.146         277.354       -5.997        89829.2          514.1    0.2108    0.6411      551.57       49.761        6.119      -11.348     0.60915     0.00000
 343    -15.974       13.905         280.329       -7.007        89844.2          513.8    0.2082    0.6463      551.91       44.233       10.257      -15.110     0.60964     0.00000
 344    -18.777       22.076         282.883       -7.933        89800.7          513.6    0.2095    0.6514      552.48       42.758       11.074      -15.543     0.60954     0.00000
 345     -9.596       30.507         277.133       -7.702        89276.4          513.3    0.2184    0.6399      551.19       47.591       -0.521      -11.271     0.60640     0.00000
 346     -8.111       36.371         269.419       -6.660        88995.3          512.9    0.2318    0.6231      549.44       48.373      -10.023       -9.921     0.60496     0.00000
 347     -5.809       42.011         267.900       -6.752        88744.8          512.6    0.2405    0.6205      549.18       49.585      -13.008      -11.221     0.60357     0.00000
 348     -0.791       48.111         267.790       -6.756        88338.5          512.2    0.2497    0.6219      549.17       52.226      -14.972      -12.556     0.60124     0.00000
 349      6.774       54.281         268.161       -6.749        87945.6          511.9    0.2591    0.6248      549.36       56.209      -15.569      -13.323     0.59895     0.00000
 350     17.462       60.815         269.095       -6.791        87414.1          511.4    0.2703    0.6298      549.65       61.835      -15.819      -11.854     0.59587     0.00000
 351     31.545       68.523         269.359       -6.895        86962.6          511.2    0.2816    0.6339      550.12       69.249      -16.218       -8.892     0.59300     0.00000
 352     42.774       74.562         266.883       -6.598        86583.4          511.0    0.2855    0.6317      549.52       75.160      -16.791       -7.219     0.59063     0.00000
 353     48.679       77.762         264.037       -6.226        86641.5          511.3    0.2848    0.6268      549.15       78.268      -16.574       -6.126     0.59067     0.00000
 354     55.519       81.417         262.698       -6.365        86434.7          511.2    0.2886    0.6262      548.97       81.869      -16.520       -5.673     0.58935     0.00000
 355     63.024       85.418         261.605       -6.414        86184.2          511.1    0.2944    0.6265      548.92       85.820      -16.662       -5.294     0.58778     0.00000
 356     72.632       90.527         259.826       -6.230        85864.6          510.9    0.3014    0.6265      548.70       90.878      -17.269       -4.872     0.58582     0.00000
 357     80.331       94.621         256.465       -5.912        85658.1          510.8    0.3047    0.6223      548.03       94.931      -18.005       -4.462     0.58447     0.00000
 358     84.565       96.869         252.956       -5.775        85589.7          510.9    0.3052    0.6166      547.31       97.160      -18.465       -4.185     0.58391     0.00000
 359     89.674       99.581         250.643       -5.779        85464.8          510.9    0.3091    0.6140      547.01       99.849      -18.869       -4.011     0.58305     0.00000
 360     97.350      103.640         247.819       -5.737        85152.0          510.6    0.3153    0.6119      546.48      103.890      -19.650       -3.872     0.58118     0.00000
 361    101.811      106.007         243.521       -5.452        85032.9          510.7    0.3170    0.6051      545.57      106.238      -20.650       -3.639     0.58036     0.00000
 362    104.763      107.581         239.485       -5.097        84981.5          510.7    0.3181    0.5984      544.74      107.792      -21.352       -3.347     0.57996     0.00000
 363    109.023      109.835         236.366       -5.048        84828.7          510.6    0.3225    0.5945      544.19      110.035      -22.038       -3.262     0.57904     0.00000
 364    114.356      112.657         231.892       -4.780        84590.9          510.4    0.3276    0.5887      543.25      112.842      -23.321       -3.104     0.57765     0.00000
 365    117.724      114.443         226.773       -4.378        84471.5          510.3    0.3309    0.5805      542.17      114.615      -24.533       -2.864     0.57693     0.00000
 366    120.678      116.009         221.732       -4.114        84375.1          510.3    0.3343    0.5725      541.18      116.171      -25.682       -2.725     0.57633     0.00000
 367    122.029      116.728         216.090       -3.705        84262.4          510.2    0.3365    0.5627      539.89      116.882      -27.004       -2.528     0.57568     0.00000
 368    123.393      117.445         210.984       -3.555        84225.6          510.2    0.3400    0.5540      538.94      117.600      -28.187       -2.465     0.57546     0.00000
 369    125.556      118.587         204.963       -3.248        84017.1          509.9    0.3453    0.5443      537.63      118.739      -29.808       -2.357     0.57432     0.00000
 370    126.089      118.869         198.210       -2.666        83911.4          509.8    0.3492    0.5323      536.19      119.019      -31.420       -2.093     0.57375     0.00000
 371    126.037      118.841         191.950       -2.177        83820.8          509.7    0.3538    0.5212      534.91      118.992      -32.884       -1.879     0.57329     0.00000
 372    127.024      119.353         185.296       -1.827        83617.1          509.4    0.3603    0.5104      533.49      119.511      -34.413       -1.744     0.57227     0.00000
 373    126.943      119.303         178.053       -1.566        83407.7          508.9    0.3673    0.4983      531.85      119.469      -36.136       -1.643     0.57132     0.00000
 374    127.292      119.483         170.461       -0.945        83205.0          508.3    0.3758    0.4863      530.09      119.652      -37.802       -1.346     0.57058     0.00000
 375    128.178      119.936         162.647       -0.482        82887.6          507.3    0.3863    0.4752      527.99      120.119      -39.362       -1.127     0.56949     0.00000
 376    128.626      120.157         154.623       -0.143        82611.5          505.9    0.3979    0.4641      525.64      120.355      -40.993       -0.978     0.56896     0.00000
 377    129.641      120.680         146.432        0.367        82262.0          504.1    0.4113    0.4538      522.94      120.889      -42.561       -0.761     0.56837     0.00000
 378    130.510      121.138         138.441        0.766        81877.6          502.1    0.4254    0.4444      520.09      121.346      -44.021       -0.593     0.56778     0.00000
 379    131.677      121.764         130.517        1.102        81422.6          499.8    0.4405    0.4360      517.17      121.961      -45.367       -0.427     0.56686     0.00000
 380    133.056      122.499         122.462        1.380        80867.7          497.5    0.4564    0.4283      514.13      122.687      -46.662       -0.277     0.56541     0.00000
 381    134.394      123.212         114.591        1.490        80243.1          495.1    0.4725    0.4215      511.17      123.391      -47.860       -0.201     0.56347     0.00000
 382    135.511      123.807         106.885        1.796        79561.9          492.8    0.4884    0.4156      508.37      123.979      -48.994       -0.039     0.56103     0.00000
 383    137.677      124.949          99.128        2.237        78798.5          490.6    0.5054    0.4113      505.77      125.119      -50.003        0.180     0.55787     0.00000
 384    139.835      126.090          91.380        2.336        77918.6          488.5    0.5227    0.4077      503.25      126.255      -50.953        0.251     0.55383     0.00000
 385    141.635      127.043          83.642        2.526        77048.9          486.5    0.5397    0.4046      500.94      127.203      -51.901        0.372     0.54964     0.00000
 386    144.479      128.538          75.716        2.925        76069.1          484.5    0.5581    0.4031      498.70      128.700      -52.745        0.580     0.54466     0.00000
 387    147.808      130.289          67.422        3.197        74958.0          482.4    0.5777    0.4026      496.41      130.453      -53.569        0.719     0.53880     0.00000
 388    150.938      131.934          58.995        3.421        73796.9          480.4    0.5976    0.4027      494.15      132.100      -54.360        0.839     0.53253     0.00000
 389    153.766      133.419          50.595        3.659        72593.0          478.2    0.6173    0.4031      491.90      133.589      -55.137        0.966     0.52594     0.00000
 390    156.813      135.020          42.129        3.850        71374.8          476.1    0.6375    0.4039      489.67      135.193      -55.899        1.078     0.51920     0.00000
 391    159.800      136.586          34.182        4.165        70101.5          474.0    0.6571    0.4062      487.50      136.765      -56.475        1.244     0.51210     0.00000
